,battery_power,clock_speed,resolution,fc,int_memory,m_dep,mobile_wt,n_cores,pc,ram,talk_time,blue,dual_sim,four_g,three_g,touch_screen,wifi,price_range
25,0.3072812291249165,0.35999999999999993,4.561468957253423e-12,0.0,0.8870967741935484,0.5555555555555555,0.2833333333333333,1.0,0.15000000000000002,0.6750400855157669,0.27777777777777773,1,1,1,1,1,1,2
26,0.012024048096192397,0.4400000000000001,3.926268709890944e-11,0.3684210526315789,0.7903225806451613,0.2222222222222222,0.43333333333333346,0.42857142857142855,0.9500000000000001,0.9371993586317477,0.1111111111111111,1,1,1,1,0,1,3
27,0.3039412157648631,0.0,7.152667780809916e-12,0.05263157894736842,0.6290322580645161,1.0,0.525,0.8571428571428572,0.30000000000000004,0.8097274184927845,0.5555555555555556,0,0,1,1,1,0,3
28,0.6359385437541751,0.4400000000000001,4.341320966650942e-11,0.631578947368421,0.8064516129032258,0.2222222222222222,0.13333333333333341,0.14285714285714285,0.9,0.56574024585783,0.4444444444444445,0,1,1,1,1,1,2
29,0.2338009352037409,0.0,3.117873978337452e-11,0.15789473684210525,0.30645161290322576,0.33333333333333337,1.0,0.5714285714285714,0.35000000000000003,0.05932656333511491,0.4444444444444445,0,0,0,1,0,1,0
30,0.7201068804275217,0.0,2.2363271857260685e-11,0.0,0.04838709677419355,0.11111111111111112,0.06666666666666665,0.8571428571428572,0.45,0.8754676643506145,0.5555555555555556,1,1,0,0,0,1,3
31,0.7127588510354042,0.0,9.566110497494199e-11,0.8421052631578947,0.5,1.0,0.5833333333333334,1.0,1.0,0.06734366648850881,0.2222222222222222,1,0,0,1,1,1,0
32,0.5464261857047429,0.16000000000000003,1.926666265170824e-12,0.15789473684210525,0.6290322580645161,0.8888888888888888,0.22499999999999998,0.0,0.9,0.5267236771779796,0.05555555555555555,1,0,1,1,1,1,1
33,0.5404141616566467,0.6800000000000002,0.0864120950976561,0.0,0.7903225806451613,0.5555555555555555,0.16666666666666674,0.42857142857142855,0.0,0.959112773917691,0.5555555555555556,1,1,1,1,1,0,3
34,0.09552438209752845,0.8800000000000001,4.043269119358488e-11,0.0,0.32258064516129037,0.6666666666666666,0.6416666666666667,1.0,0.15000000000000002,0.26884019241047563,0.7222222222222221,1,0,0,1,0,0,0
35,0.14963259853039418,0.32,6.270369005232567e-11,0.8421052631578947,0.935483870967742,0.33333333333333337,0.6666666666666666,1.0,0.8500000000000001,0.28594334580438263,0.7222222222222221,0,1,0,1,0,0,1
36,0.05878423513694059,0.72,6.803793225265639e-12,0.05263157894736842,0.9516129032258065,0.5555555555555555,0.6666666666666666,0.42857142857142855,0.5,0.49625868519508276,0.0,1,1,0,1,0,1,1
37,0.8176352705410823,0.4400000000000001,4.698391728718657e-11,0.3157894736842105,0.06451612903225806,0.4444444444444445,0.32500000000000007,0.14285714285714285,0.9,0.8479422768572955,0.1111111111111111,1,1,1,1,1,0,3
38,0.19305277221108885,0.6000000000000001,7.476161629683813e-11,0.8421052631578947,0.14516129032258066,0.2222222222222222,0.05833333333333335,0.7142857142857142,0.8500000000000001,0.7784607161945483,0.0,0,1,1,1,0,1,2
39,0.0394121576486306,0.0,1.9148148018145496e-11,0.7894736842105263,0.7741935483870968,0.2222222222222222,0.6583333333333333,0.14285714285714285,1.0,0.5061464457509353,0.49999999999999994,0,1,0,1,1,0,2
40,0.5651302605210422,0.96,2.064387879370372e-11,0.2631578947368421,0.6774193548387097,0.5555555555555555,0.43333333333333346,0.0,0.7000000000000001,0.5954035275253875,0.49999999999999994,0,0,0,1,0,1,2
41,0.7648630594522379,0.72,3.2786972337504625e-11,0.42105263157894735,0.6290322580645161,0.11111111111111112,0.8750000000000001,0.14285714285714285,0.5,0.8238909673971138,0.9444444444444444,1,0,1,1,1,0,3
42,0.5023380093520374,0.0,0.057739779645244536,0.2631578947368421,0.04838709677419355,0.11111111111111112,0.6,0.14285714285714285,0.9500000000000001,0.4334580438268305,0.1111111111111111,1,1,1,1,1,0,1
43,0.7715430861723447,0.2,1.2605182559735741e-11,0.2631578947368421,0.5161290322580645,0.0,0.7166666666666667,0.2857142857142857,0.35000000000000003,0.3669160876536611,0.6666666666666665,0,0,1,1,1,0,1
44,0.46359385437541756,0.9199999999999999,1.7119101367607476e-10,0.05263157894736842,0.29032258064516125,0.7777777777777778,0.25,0.14285714285714285,0.7000000000000001,0.06627471940138963,0.5555555555555556,1,0,1,1,1,0,0
45,0.676686706746827,0.96,2.4840359401841358e-11,0.0,0.4032258064516129,0.11111111111111112,0.31666666666666665,0.2857142857142857,0.05,0.239444147514698,1.0,0,0,0,0,1,1,1
46,0.8162992651970609,0.24000000000000005,1.2813109829320807e-11,0.05263157894736842,0.6451612903225806,1.0,0.7000000000000001,1.0,0.7000000000000001,0.8901656867985034,0.05555555555555555,1,1,0,1,0,0,3
47,0.36940547762191056,0.52,1.9274410048041936e-13,0.15789473684210525,0.6129032258064516,0.7777777777777778,0.9666666666666667,0.8571428571428572,0.5,0.5451630144307856,0.5555555555555556,1,1,1,1,0,1,1
48,0.051436205744822994,0.8400000000000001,5.780097174286697e-11,0.10526315789473684,0.8870967741935484,0.11111111111111112,0.6833333333333335,1.0,0.4,0.270978086584714,0.16666666666666669,1,1,1,1,0,1,0
49,0.06346025384101539,0.6400000000000001,1.3969062595432518e-11,0.47368421052631576,1.0,0.7777777777777778,0.2583333333333333,1.0,0.75,0.7969000534473543,0.4444444444444445,0,1,0,0,0,0,3
50,0.6987307949231798,1.0000000000000002,0.6760841924824598,0.10526315789473684,0.1935483870967742,0.6666666666666666,0.9833333333333333,0.2857142857142857,0.9500000000000001,0.48182789951897376,0.7222222222222221,1,1,1,1,0,1,2
51,0.8410153640614564,0.35999999999999993,1.4844752938995476e-11,0.2631578947368421,0.9838709677419355,0.7777777777777778,0.3916666666666667,1.0,0.9500000000000001,0.480224478888295,0.7777777777777777,0,1,0,0,1,0,2
52,0.7702070808283235,0.4000000000000001,1.0136070804140574e-11,0.0,0.6612903225806451,0.2222222222222222,0.2416666666666667,0.14285714285714285,0.0,0.7632282202030999,0.4444444444444445,1,1,1,1,1,0,3
53,0.6386105544422178,0.56,1.697566052617866e-11,0.05263157894736842,0.22580645161290322,0.2222222222222222,0.18333333333333335,0.2857142857142857,0.5,0.3164083377872795,0.5555555555555556,0,1,1,1,0,1,1
54,0.38209752839011357,0.0,0.1637312158947877,0.0,0.7903225806451613,0.4444444444444445,0.5416666666666666,0.8571428571428572,0.0,0.7087119187600213,0.8888888888888888,1,1,0,0,1,0,2
55,0.9585838343353374,0.6400000000000001,1.2486396208012886e-11,0.5263157894736842,0.7096774193548387,0.5555555555555555,0.20000000000000007,0.2857142857142857,1.0,0.6135756280064136,0.6111111111111112,0,1,1,1,0,0,2
56,0.21509686038744158,0.8800000000000001,1.369610510170605e-11,0.6842105263157894,0.935483870967742,0.4444444444444445,0.5666666666666668,1.0,0.9500000000000001,0.1734366648850882,0.8333333333333333,1,1,0,1,1,1,0
57,0.3246492985971945,0.32,2.343500668800537e-11,0.0,0.9516129032258065,0.33333333333333337,0.22499999999999998,0.2857142857142857,0.45,0.990646712987707,1.0,0,1,1,1,0,1,3
58,0.8390113560454242,0.0,9.559715268931738e-12,0.42105263157894735,0.7580645161290323,0.4444444444444445,0.8333333333333334,0.7142857142857142,0.7000000000000001,0.4810261892036344,0.1111111111111111,0,0,0,0,0,0,1
59,0.37541750167000676,0.35999999999999993,7.877119085873599e-13,0.10526315789473684,0.7419354838709677,1.0,0.4,0.5714285714285714,0.2,0.7092463923035809,0.3888888888888889,0,1,1,1,1,1,2
60,0.6566466265865064,1.0000000000000002,2.8067828970555963e-11,0.15789473684210525,0.16129032258064516,0.5555555555555555,0.45000000000000007,0.2857142857142857,0.25,0.32095136290753606,1.0,0,0,0,1,1,0,1
61,0.19906479625918505,0.72,6.9254325847484735e-12,0.05263157894736842,0.9838709677419355,0.7777777777777778,0.5333333333333333,1.0,0.30000000000000004,0.046766435061464454,0.2222222222222222,1,0,1,1,1,1,0
62,0.4375417501670007,0.27999999999999997,0.04455769905302551,0.0,0.7741935483870968,0.7777777777777778,0.6583333333333333,0.14285714285714285,0.0,0.05718866916087653,0.7222222222222221,1,1,1,1,1,0,0
63,0.8142952571810289,0.6000000000000001,6.443359146311691e-11,0.7894736842105263,0.8548387096774194,0.4444444444444445,0.7333333333333333,0.14285714285714285,0.9,0.5056119722073757,0.16666666666666669,0,0,1,1,1,1,2
64,0.13426853707414832,0.8400000000000001,3.5030617696700046e-11,0.10526315789473684,0.1129032258064516,0.6666666666666666,0.5083333333333334,0.2857142857142857,0.15000000000000002,0.7212720470336718,0.9444444444444444,0,1,1,1,0,0,2
65,0.07682030728122918,0.56,1.2953126641961591e-11,0.6842105263157894,0.6774193548387097,0.7777777777777778,0.008333333333333415,0.2857142857142857,0.8500000000000001,0.8311063602351683,0.6111111111111112,0,1,1,1,1,0,3
66,0.5724782899131597,0.0,1.4303263800256365e-10,0.5789473684210527,0.5483870967741935,0.2222222222222222,0.6250000000000001,0.42857142857142855,0.7000000000000001,0.7514698022447888,0.1111111111111111,1,0,1,1,1,0,3
67,0.9118236472945893,0.35999999999999993,1.9353191991713955e-12,0.0,0.4516129032258065,0.4444444444444445,0.85,0.2857142857142857,0.0,0.9561731694281133,0.3333333333333333,0,0,0,0,0,0,3
68,0.4949899799599199,0.24000000000000005,9.051773674331325e-11,0.0,0.12903225806451613,0.5555555555555555,0.7083333333333334,0.14285714285714285,0.05,0.21218599679315875,0.1111111111111111,0,1,0,1,0,1,0
69,0.4442217768871076,0.4000000000000001,3.127164524130348e-11,0.0,0.6612903225806451,0.7777777777777778,0.0,0.42857142857142855,0.05,0.998663816141101,0.27777777777777773,0,1,1,1,1,0,3
70,0.6325985303941216,0.0,1.216896599665873e-11,0.3157894736842105,0.6935483870967742,0.7777777777777778,0.4833333333333333,0.8571428571428572,0.55,0.8343132014965259,0.0,1,1,1,1,1,1,3
71,0.6052104208416834,0.76,4.009177074591317e-11,0.05263157894736842,0.32258064516129037,0.6666666666666666,0.20000000000000007,0.42857142857142855,0.2,0.5173703901656868,0.6111111111111112,1,0,1,1,0,1,2
72,0.06947227788911159,0.2,3.229999326975806e-12,0.42105263157894735,0.1129032258064516,0.0,0.5166666666666667,0.2857142857142857,0.8,0.036344200962052375,0.1111111111111111,0,0,1,1,0,0,0
73,0.3587174348697395,0.27999999999999997,0.00041083324778789143,0.15789473684210525,0.6612903225806451,0.6666666666666666,0.5083333333333334,0.0,0.25,0.9227685729556386,0.5555555555555556,0,0,0,1,1,1,3
74,0.1977287909151637,0.96,1.0606492577620262e-10,0.21052631578947367,0.5806451612903226,0.4444444444444445,0.08333333333333337,0.42857142857142855,0.30000000000000004,0.08925708177445216,0.2222222222222222,1,1,0,0,1,0,0
75,0.2124248496993988,0.03999999999999998,3.727939847413879e-11,0.42105263157894735,0.6451612903225806,0.8888888888888888,0.9,0.7142857142857142,1.0,0.4163548904329235,0.6111111111111112,0,1,1,1,0,1,1
76,0.4094856379425519,0.9199999999999999,2.8177494128481112e-11,0.21052631578947367,0.1129032258064516,0.33333333333333337,0.975,0.2857142857142857,0.75,0.17397113842864775,0.8333333333333333,0,0,1,1,1,0,0
77,0.4896459585838344,0.4400000000000001,2.9701238399983686e-12,0.05263157894736842,0.5,0.5555555555555555,0.7666666666666667,0.0,0.15000000000000002,0.3188134687332977,0.2222222222222222,1,1,0,0,0,1,0
78,0.46626586506346035,0.8,1.4525125179993746e-11,0.7894736842105263,0.22580645161290322,0.11111111111111112,0.30000000000000004,0.42857142857142855,1.0,0.8530197755211116,0.4444444444444445,1,1,1,1,0,1,3
79,0.40213760855043423,0.2,4.65204144122331e-11,0.3157894736842105,0.4354838709677419,0.6666666666666666,0.2583333333333333,0.7142857142857142,0.4,0.4225013361838589,0.7777777777777777,0,1,0,0,1,1,1
80,0.7267869071476287,0.03999999999999998,3.585601226853798e-12,0.0,0.9032258064516129,0.8888888888888888,0.04166666666666674,0.8571428571428572,0.35000000000000003,0.8572955638695884,0.2222222222222222,1,1,1,1,1,1,3
81,0.33266533066132264,0.96,2.5959399354674253e-11,0.5789473684210527,1.0,0.11111111111111112,0.9916666666666666,0.42857142857142855,0.9500000000000001,0.6245323356493853,0.7777777777777777,0,1,1,1,1,0,2
82,0.6740146960587843,0.16000000000000003,4.0677213744638905e-11,0.10526315789473684,0.6935483870967742,0.8888888888888888,0.8333333333333334,0.5714285714285714,0.15000000000000002,0.8626402993051843,0.49999999999999994,1,1,0,0,1,1,3
83,0.33867735470941884,0.12000000000000005,7.132879762319043e-11,0.5789473684210527,0.9516129032258065,1.0,0.2833333333333333,0.2857142857142857,0.75,0.4684660609299839,0.49999999999999994,0,0,0,1,0,0,1
84,0.41816967267869076,0.96,3.1342841952240386e-11,0.2631578947368421,0.8870967741935484,0.7777777777777778,0.6916666666666668,0.0,0.65,0.478888295029396,0.8333333333333333,1,1,1,1,1,1,1
85,0.6085504342017369,0.76,1.2819571403614907e-11,0.2631578947368421,0.3709677419354839,0.7777777777777778,0.13333333333333341,1.0,0.8500000000000001,0.155264564404062,0.1111111111111111,1,0,0,0,0,1,1
86,0.6646626586506347,0.6000000000000001,0.00787312336084852,0.21052631578947367,0.6451612903225806,0.4444444444444445,0.85,0.5714285714285714,0.25,0.15980758952431853,0.27777777777777773,1,1,0,0,1,1,0
87,0.3887775551102205,0.96,5.203297525996765e-11,0.05263157894736842,1.0,0.7777777777777778,0.8166666666666668,0.2857142857142857,0.55,0.78941742383752,0.1111111111111111,1,1,1,1,0,0,3
88,0.11155644622578492,0.0,3.152861842803465e-11,0.0,0.016129032258064516,0.0,0.6250000000000001,0.5714285714285714,0.65,0.6654195617316943,0.3333333333333333,0,1,0,1,1,1,2
89,0.539746158984636,0.24000000000000005,1.382868252324532e-10,0.0,0.5,0.4444444444444445,0.16666666666666674,0.42857142857142855,0.7000000000000001,0.5553180117584179,0.49999999999999994,0,1,0,1,0,1,2
90,0.8169672678690716,0.6000000000000001,9.59362738550846e-11,0.10526315789473684,0.8870967741935484,0.4444444444444445,0.8083333333333335,0.2857142857142857,0.25,0.6857295563869588,0.7777777777777777,0,1,1,1,1,0,3
91,0.9859719438877756,0.6000000000000001,2.1400263398788612e-11,0.3684210526315789,0.8387096774193549,1.0,0.7583333333333334,0.8571428571428572,0.9,0.45831106360235163,0.6666666666666665,1,1,1,1,1,0,2
92,0.25651302605210424,0.72,6.825874880282035e-12,0.0,0.20967741935483872,0.33333333333333337,0.19166666666666665,0.8571428571428572,0.0,0.3083912346338856,0.16666666666666669,0,1,1,1,1,1,0
93,0.2525050100200401,0.8,4.928615509848258e-12,0.5789473684210527,0.1935483870967742,0.6666666666666666,0.025000000000000022,0.7142857142857142,0.75,0.02485301977552111,0.0,1,0,1,1,0,1,0
94,0.548430193720775,0.48000000000000004,1.931085124177376e-12,0.3157894736842105,0.08064516129032258,0.7777777777777778,0.5000000000000001,0.2857142857142857,0.45,0.310529128808124,0.5555555555555556,0,1,0,0,1,0,1
95,0.4248496993987977,0.2,3.025721484793224e-11,0.9473684210526315,0.08064516129032258,1.0,0.9666666666666667,0.2857142857142857,0.9500000000000001,0.8979155531801175,0.5555555555555556,1,0,0,1,1,1,3
96,0.5704742818971277,0.72,1.3515206886892177e-11,0.5263157894736842,0.33870967741935487,0.11111111111111112,0.43333333333333346,0.5714285714285714,0.8,0.16675574559059325,0.3333333333333333,0,0,1,1,1,0,0
97,0.777555110220441,0.0,1.531971903192578e-11,0.15789473684210525,0.935483870967742,0.11111111111111112,0.9500000000000001,0.7142857142857142,0.9,0.3594334580438268,0.6666666666666665,1,0,1,1,0,0,2
98,0.10420841683366738,0.8,1.9286732089092734e-11,0.0,0.5645161290322581,0.6666666666666666,0.5083333333333334,0.14285714285714285,0.05,0.3089257081774452,0.8888888888888888,0,0,0,0,1,0,0
99,0.061456245824983324,0.0,2.396322155897933e-10,0.3157894736842105,0.467741935483871,0.33333333333333337,0.6333333333333334,0.8571428571428572,0.35000000000000003,0.3837520042757883,0.27777777777777773,0,0,0,1,0,0,1
100,0.923179692718771,0.0,2.011284411736722e-11,0.15789473684210525,0.12903225806451613,0.2222222222222222,0.5499999999999999,0.7142857142857142,0.65,0.6264029930518439,1.0,1,0,1,1,0,0,3
101,0.8223112892451572,0.24000000000000005,1.1477906834898393e-11,0.21052631578947367,0.16129032258064516,0.7777777777777778,0.32500000000000007,1.0,0.45,0.2811330839123463,0.49999999999999994,1,0,1,1,0,1,1
102,0.028056112224448926,0.0,2.8626779752369922e-12,0.0,0.8870967741935484,0.6666666666666666,0.9333333333333335,0.5714285714285714,0.2,0.5764297167290219,0.7222222222222221,0,0,0,1,0,0,1
103,0.9605878423513694,0.9199999999999999,2.1047614663300684e-12,0.0,0.8548387096774194,0.5555555555555555,0.9916666666666666,0.42857142857142855,0.5,0.21138428647781932,0.8888888888888888,1,1,1,1,1,0,0
104,0.034736138944555794,0.76,1.1798174623717815e-11,0.05263157894736842,0.0967741935483871,0.4444444444444445,0.3416666666666667,0.8571428571428572,0.15000000000000002,0.25334045964724744,0.3333333333333333,0,1,1,1,1,1,0
105,0.22110888443553778,0.07999999999999996,3.329165971425839e-11,0.10526315789473684,0.5967741935483871,0.6666666666666666,0.19166666666666665,0.42857142857142855,0.15000000000000002,0.41234633885622657,0.49999999999999994,0,1,1,1,0,1,1
106,0.7748830995323983,0.56,3.399910749848597e-11,0.2631578947368421,0.33870967741935487,1.0,0.7666666666666667,0.5714285714285714,0.5,0.6467129877071085,0.49999999999999994,0,1,0,0,1,1,3
107,0.7722110888443554,0.76,3.127409068002993e-10,0.15789473684210525,0.6451612903225806,0.0,0.9833333333333333,0.5714285714285714,0.8,0.6256012827365045,0.6666666666666665,1,0,0,1,0,0,3
108,0.42351369405477624,0.6000000000000001,2.965339294764247e-12,0.0,0.7096774193548387,0.2222222222222222,0.025000000000000022,0.0,0.2,0.7410475681453768,0.3888888888888889,1,1,0,1,1,1,3
109,0.8510354041416166,0.4000000000000001,2.1881451667602037e-11,0.15789473684210525,0.6290322580645161,0.0,0.6916666666666668,0.0,0.35000000000000003,0.5577231427044361,0.6666666666666665,1,0,0,1,1,1,3
110,0.1883767535070141,0.52,4.876038371630951e-11,0.0,0.6612903225806451,1.0,0.21666666666666667,0.2857142857142857,0.2,0.4703367183324425,0.8888888888888888,0,1,1,1,1,0,1
111,0.07748830995323985,0.72,5.079657061739216e-12,0.0,0.4838709677419355,0.4444444444444445,0.9916666666666666,0.8571428571428572,1.0,0.5229823623730625,0.27777777777777773,1,0,0,0,0,0,1
112,0.24448897795591185,0.35999999999999993,3.137098705275383e-12,0.0,0.03225806451612903,0.6666666666666666,0.45833333333333337,0.7142857142857142,0.05,0.14270443613041153,0.05555555555555555,0,1,1,1,1,0,0
113,0.5404141616566467,0.24000000000000005,3.3214739168200087e-12,0.6842105263157894,0.08064516129032258,1.0,0.9500000000000001,0.5714285714285714,0.7000000000000001,0.7819347942276856,0.16666666666666669,1,1,0,1,1,0,2
114,0.8704074816299265,0.0,2.834418851358046e-10,0.47368421052631576,0.32258064516129037,0.5555555555555555,0.6083333333333333,0.8571428571428572,0.9500000000000001,0.8594334580438268,1.0,0,0,1,1,0,1,3
115,0.9345357381429527,0.72,2.585939997172697e-10,0.05263157894736842,0.25806451612903225,0.11111111111111112,0.07500000000000007,0.8571428571428572,0.45,0.6988241582041689,0.6111111111111112,1,0,1,1,1,1,3
116,0.27254509018036077,0.35999999999999993,1.0130722233624952e-11,0.0,0.8225806451612904,0.2222222222222222,0.01666666666666672,1.0,0.0,0.7832709780865846,0.1111111111111111,1,0,0,1,0,0,2
117,0.3894455577822312,0.8400000000000001,7.327175555983587e-12,0.15789473684210525,0.6129032258064516,0.8888888888888888,0.22499999999999998,0.2857142857142857,0.55,0.4513629075360769,0.4444444444444445,1,0,1,1,1,0,1
118,0.5390781563126253,0.32,3.210815302232096e-11,0.42105263157894735,0.7096774193548387,0.8888888888888888,0.9916666666666666,0.0,0.6000000000000001,0.061998931052912876,0.3888888888888889,0,1,0,0,1,0,0
119,0.8530394121576488,0.0,1.0,0.0,0.20967741935483872,0.4444444444444445,0.18333333333333335,0.2857142857142857,0.0,0.2560128273650454,0.6666666666666665,0,0,0,1,0,0,1
120,0.8016032064128258,0.4400000000000001,1.2066259060337138e-11,0.15789473684210525,0.12903225806451613,0.2222222222222222,0.9500000000000001,1.0,0.35000000000000003,0.6258685195082843,0.2222222222222222,1,1,0,0,1,0,2
121,0.18102872411489646,0.76,1.9016814220999953e-11,0.05263157894736842,0.12903225806451613,0.4444444444444445,0.0,0.42857142857142855,0.1,0.7979690005344735,0.1111111111111111,1,1,1,1,1,0,3
122,0.21643286573146292,0.0,2.2808815557242098e-11,0.3684210526315789,0.8064516129032258,0.8888888888888888,0.41666666666666663,0.2857142857142857,0.5,0.8760021378941741,0.2222222222222222,1,1,0,0,1,0,3
123,0.5865063460253842,0.24000000000000005,6.554631966146348e-11,0.2631578947368421,0.5483870967741935,0.7777777777777778,1.0,0.14285714285714285,0.35000000000000003,0.8471405665419561,0.8333333333333333,0,0,1,1,1,1,3
124,0.4442217768871076,0.6000000000000001,1.9336678662345526e-12,0.15789473684210525,0.3709677419354839,0.7777777777777778,0.9833333333333333,0.5714285714285714,0.2,0.5964724746125066,0.7222222222222221,0,0,1,1,0,0,2
125,0.7735470941883769,0.9199999999999999,4.917975949479357e-12,0.2631578947368421,0.22580645161290322,0.5555555555555555,0.07500000000000007,0.0,1.0,0.8014430785676109,0.3888888888888889,0,0,0,0,0,1,3
126,0.21710086840347365,0.76,9.227613816065556e-12,0.0,0.9032258064516129,0.2222222222222222,0.06666666666666665,0.42857142857142855,0.05,0.6966862640299305,0.8888888888888888,1,1,1,1,0,1,2
127,0.7100868403473615,0.72,1.825385687024148e-10,0.21052631578947367,0.3709677419354839,0.4444444444444445,0.9083333333333333,0.7142857142857142,0.8500000000000001,0.33137359700694813,0.27777777777777773,0,0,1,1,1,1,1
128,0.9726118904475618,0.16000000000000003,0.10121372892561473,0.5789473684210527,0.467741935483871,0.5555555555555555,0.8416666666666667,0.2857142857142857,0.8,0.94735435595938,0.27777777777777773,0,1,0,1,0,1,3
